Quantify Compound Summary Report ,,,,,,,,,,,,,
,,,,,,,,,,,,,
Printed Thu Aug 07 17:41:28 2025,,,,,,,,,,,,,
,,,,,,,,,,,,,
Compound 1:  17-Hydroxyprogesterone,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
85,85,20250804-hormore-43,1217,1217,1,4.9,5253,,5250,0.054,-94.6,,bb
86,86,20250804-hormore-44,1218,1218,1,4.9,12425,,12400,0.128,-87.2,,bb
87,87,20250804-hormore-45,1221,1221,1,4.89,21721,,21700,0.224,-77.6,,bb
88,88,20250805-hormore-1,1222,1222,1,4.9,5573,,5570,0.057,-94.3,,bb
89,89,20250805-hormore-2,1223,1223,1,4.9,14349,,14300,0.148,-85.2,,bb
90,90,20250805-hormore-3,1224,1224,1,4.9,6670,,6670,0.069,-93.1,,bb
91,91,20250805-hormore-4,1226,1226,1,4.9,6733,,6730,0.069,-93.1,,bb
92,92,20250805-hormore-5,1227,1227,1,4.9,7172,,7170,0.074,-92.6,,bb
93,93,20250805-hormore-6,1228,1228,1,4.9,7497,,7500,0.077,-92.3,,bb
94,94,20250805-hormore-7,1231,1231,1,4.9,9459,,9460,0.097,-90.3,,bb
95,95,20250804-hormore-8,1038,1038,1,4.89,6050,,6050,0.062,-93.8,,bb
,,,,,,,,,,,,,
Compound 19:  21-Deoxycortisol-D8,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,1,4.49,79582,,79600,0.848,-15.2,Standard,bb
2,2,20250805-COL-05,s2,s2,1,4.48,98309,,98300,1.048,4.8,Standard,bb
3,3,20250805-COL-06,s3,s3,1,4.48,100814,,101000,1.075,7.5,Standard,bb
4,4,20250805-COL-07,s4,s4,1,4.48,100925,,101000,1.076,7.6,Standard,bb
5,5,20250805-COL-08,s5,s5,1,4.47,101068,,101000,1.077,7.7,Standard,bb
6,6,20250805-COL-09,s6,s6,1,4.48,91592,,91600,0.976,-2.4,Standard,bb
7,7,20250805-COL-10,s7,s7,1,4.48,84372,,84400,0.899,-10.1,Standard,bb
8,8,20250805-COL-11,q1,q1,1,4.48,107122,,107000,1.142,14.2,QC,bb
9,9,20250805-COL-12,q2,q2,1,4.48,83719,,83700,0.892,-10.8,QC,bb
10,10,20250802-hormore-50,1075,1075,1,4.47,64,,64.2,0.001,-99.9,,bb
11,11,20250802-hormore-51,1076,1076,1,4.47,336,,336,0.004,-99.6,,bb
12,12,20250802-hormore-52,1077,1077,1,4.47,1761,,1760,0.019,-98.1,,bb
13,13,20250802-hormore-53,1079,1079,1,4.46,627,,627,0.007,-99.3,,bb
14,14,20250802-hormore-54,1080,1080,1,4.47,2705,,2700,0.029,-97.1,,bb
15,15,20250802-hormore-55,1083,1083,1,4.48,8258,,8260,0.088,-91.2,,bb
16,16,20250802-hormore-56,1084,1084,1,4.47,18415,,18400,0.196,-80.4,,bb
17,17,20250802-hormore-57,1087,1087,1,4.47,8029,,8030,0.086,-91.4,,bb
18,18,20250802-hormore-58,1090,1090,1,4.47,17265,,17300,0.184,-81.6,,bb
19,19,20250802-hormore-59,1092,1092,1,4.47,4857,,4860,0.052,-94.8,,bb
20,20,20250802-hormore-60,1093,1093,1,4.48,2603,,2600,0.028,-97.2,,bb
21,21,20250802-hormore-61,1094,1094,1,4.47,9389,,9390,0.1,-90,,bb
22,22,20250802-hormore-62,1095,1095,1,4.47,5525,,5530,0.059,-94.1,,bb
23,23,20250802-hormore-63,1096,1096,1,4.47,12384,,12400,0.132,-86.8,,bb
24,24,20250802-hormore-64,1097,1097,1,4.47,6142,,6140,0.065,-93.5,,bb
25,25,20250803-hormore-1,1098,1098,1,4.47,20311,,20300,0.217,-78.3,,bb
26,26,20250803-hormore-2,1099,1099,1,4.47,12199,,12200,0.13,-87,,bb
27,27,20250803-hormore-3,1100,1100,1,4.47,28353,,28400,0.302,-69.8,,bb
28,28,20250803-hormore-4,1102,1102,1,4.47,23338,,23300,0.249,-75.1,,bb
29,29,20250803-hormore-5,1105,1105,1,4.47,11895,,11900,0.127,-87.3,,bb
30,30,20250803-hormore-6,1106,1106,1,4.47,22666,,22700,0.242,-75.8,,bb
31,31,20250803-hormore-7,1107,1107,1,4.47,14209,,14200,0.151,-84.9,,bb
32,32,20250803-hormore-8,1108,1108,1,4.47,16848,,16800,0.18,-82,,bb
33,33,20250803-hormore-9,1109,1109,1,4.47,31114,,31100,0.332,-66.8,,bb
34,34,20250803-hormore-10,1111,1111,1,4.47,26362,,26400,0.281,-71.9,,bb
35,35,20250803-hormore-11,1112,1112,1,4.47,3956,,3960,0.042,-95.8,,bb
36,36,20250803-hormore-12,1113,1113,1,4.47,15592,,15600,0.166,-83.4,,bb
37,37,20250803-hormore-13,1116,1116,1,4.47,7058,,7060,0.075,-92.5,,bb
38,38,20250803-hormore-14,1118,1118,1,4.47,5243,,5240,0.056,-94.4,,bb
39,39,20250803-hormore-15,1124,1124,1,4.46,20236,,20200,0.216,-78.4,,bb
40,40,20250803-hormore-16,1125,1125,1,4.47,30105,,30100,0.321,-67.9,,bb
41,41,20250803-hormore-17,1134,1134,1,4.47,29290,,29300,0.312,-68.8,,bb
42,42,20250803-hormore-18,1135,1135,1,4.47,11127,,11100,0.119,-88.1,,bb
43,43,20250804-hormore-1,1137,1137,1,4.47,15821,,15800,0.169,-83.1,,bb
44,44,20250804-hormore-2,1138,1138,1,4.46,20007,,20000,0.213,-78.7,,bb
45,45,20250804-hormore-3,1141,1141,1,4.46,15225,,15200,0.162,-83.8,,bb
46,46,20250804-hormore-4,1142,1142,1,4.46,16710,,16700,0.178,-82.2,,bb
47,47,20250804-hormore-5,1143,1143,1,4.47,8646,,8650,0.092,-90.8,,bb
48,48,20250804-hormore-6,1144,1144,1,4.46,6111,,6110,0.065,-93.5,,bb
49,49,20250804-hormore-7,1146,1146,1,4.46,39215,,39200,0.418,-58.2,,bb
50,50,20250804-hormore-8,1038,1038,1,4.45,8745,,8740,0.093,-90.7,,bb
51,51,20250804-hormore-9,1149,1149,1,4.46,14527,,14500,0.155,-84.5,,bb
52,52,20250804-hormore-10,1154,1154,1,4.46,9529,,9530,0.102,-89.8,,bb
53,53,20250804-hormore-11,1156,1156,1,4.46,28715,,28700,0.306,-69.4,,bb
54,54,20250804-hormore-12,1162,1162,1,4.46,26738,,26700,0.285,-71.5,,bb
55,55,20250804-hormore-13,1165,1165,1,4.46,33651,,33700,0.359,-64.1,,bb
56,56,20250804-hormore-14,1166,1166,1,4.46,14015,,14000,0.149,-85.1,,bb
57,57,20250804-hormore-15,1167,1167,1,4.46,38637,,38600,0.412,-58.8,,bb
58,58,20250804-hormore-16,1168,1168,1,4.46,5955,,5950,0.063,-93.7,,bb
59,59,20250804-hormore-17,1169,1169,1,4.46,26657,,26700,0.284,-71.6,,bb
60,60,20250804-hormore-18,1170,1170,1,4.46,8752,,8750,0.093,-90.7,,bb
61,61,20250804-hormore-19,1172,1172,1,4.46,10380,,10400,0.111,-88.9,,bb
62,62,20250804-hormore-20,1173,1173,1,4.46,21637,,21600,0.231,-76.9,,bb
63,63,20250804-hormore-21,1175,1175,1,4.46,26954,,27000,0.287,-71.3,,bb
64,64,20250804-hormore-22,1177,1177,1,4.46,21327,,21300,0.227,-77.3,,bb
65,65,20250804-hormore-23,1178,1178,1,4.46,25855,,25900,0.276,-72.4,,bb
66,66,20250804-hormore-24,1180,1180,1,4.45,26242,,26200,0.28,-72,,bb
67,67,20250804-hormore-25,1181,1181,1,4.46,28368,,28400,0.302,-69.8,,bb
68,68,20250804-hormore-26,1182,1182,1,4.45,6290,,6290,0.067,-93.3,,bb
69,69,20250804-hormore-27,1185,1185,1,4.45,34520,,34500,0.368,-63.2,,bb
70,70,20250804-hormore-28,1188,1188,1,4.45,10383,,10400,0.111,-88.9,,bb
71,71,20250804-hormore-29,1189,1189,1,4.45,8191,,8190,0.087,-91.3,,bb
72,72,20250804-hormore-30,1190,1190,1,4.46,20904,,20900,0.223,-77.7,,bb
73,73,20250804-hormore-31,1195,1195,1,4.46,12386,,12400,0.132,-86.8,,bb
74,74,20250804-hormore-32,1196,1196,1,4.46,15508,,15500,0.165,-83.5,,bb
75,75,20250804-hormore-33,1202,1202,1,4.46,14055,,14100,0.15,-85,,bb
76,76,20250804-hormore-34,1205,1205,1,4.46,18258,,18300,0.195,-80.5,,bb
77,77,20250804-hormore-35,1206,1206,1,4.46,16648,,16600,0.177,-82.3,,bb
78,78,20250804-hormore-36,1207,1207,1,4.46,8427,,8430,0.09,-91,,bb
79,79,20250804-hormore-37,1208,1208,1,4.46,30863,,30900,0.329,-67.1,,bb
80,80,20250804-hormore-38,1209,1209,1,4.46,18721,,18700,0.2,-80,,bb
81,81,20250804-hormore-39,1210,1210,1,4.46,12788,,12800,0.136,-86.4,,bb
82,82,20250804-hormore-40,1212,1212,1,4.45,20751,,20800,0.221,-77.9,,bb
83,83,20250804-hormore-41,1214,1214,1,4.46,4817,,4820,0.051,-94.9,,bb
84,84,20250804-hormore-42,1216,1216,1,4.46,28292,,28300,0.302,-69.8,,bb
85,85,20250804-hormore-43,1217,1217,1,4.45,3030,,3030,0.032,-96.8,,bb
86,86,20250804-hormore-44,1218,1218,1,4.47,11419,,11400,0.122,-87.8,,bb
87,87,20250804-hormore-45,1221,1221,1,4.46,18929,,18900,0.202,-79.8,,bb
88,88,20250805-hormore-1,1222,1222,1,4.45,7672,,7670,0.082,-91.8,,bb
89,89,20250805-hormore-2,1223,1223,1,4.45,21087,,21100,0.225,-77.5,,bb
90,90,20250805-hormore-3,1224,1224,1,4.45,8152,,8150,0.087,-91.3,,bb
91,91,20250805-hormore-4,1226,1226,1,4.46,4960,,4960,0.053,-94.7,,bb
92,92,20250805-hormore-5,1227,1227,1,4.45,9754,,9750,0.104,-89.6,,bb
93,93,20250805-hormore-6,1228,1228,1,4.46,9603,,9600,0.102,-89.8,,bb
94,94,20250805-hormore-7,1231,1231,1,4.45,12091,,12100,0.129,-87.1,,bb
95,95,20250804-hormore-8,1038,1038,1,4.45,8745,,8740,0.093,-90.7,,bb
,,,,,,,,,,,,,
Compound 20:  Cortisone-D8,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,1,3.44,41041,,41000,0.94,-6,Standard,bb
2,2,20250805-COL-05,s2,s2,1,3.42,53126,,53100,1.216,21.6,Standard,bb
3,3,20250805-COL-06,s3,s3,1,3.42,54446,,54400,1.247,24.7,Standard,bb
4,4,20250805-COL-07,s4,s4,1,3.42,51777,,51800,1.186,18.6,Standard,bb
5,5,20250805-COL-08,s5,s5,1,3.42,44949,,44900,1.029,2.9,Standard,bb
6,6,20250805-COL-09,s6,s6,1,3.41,32745,,32700,0.75,-25,Standard,bb
7,7,20250805-COL-10,s7,s7,1,3.41,27623,,27600,0.633,-36.7,Standard,bb
8,8,20250805-COL-11,q1,q1,1,3.42,56375,,56400,1.291,29.1,QC,bb
9,9,20250805-COL-12,q2,q2,1,3.42,28895,,28900,0.662,-33.8,QC,bb
10,10,20250802-hormore-50,1075,1075,1,3.41,2606,,2610,0.06,-94,,bb
11,11,20250802-hormore-51,1076,1076,1,3.42,7428,,7430,0.17,-83,,bb
12,12,20250802-hormore-52,1077,1077,1,3.42,16941,,16900,0.388,-61.2,,bb
13,13,20250802-hormore-53,1079,1079,1,3.41,3626,,3630,0.083,-91.7,,bb
14,14,20250802-hormore-54,1080,1080,1,3.42,17085,,17100,0.391,-60.9,,bb
15,15,20250802-hormore-55,1083,1083,1,3.42,20760,,20800,0.475,-52.5,,bb
16,16,20250802-hormore-56,1084,1084,1,3.42,23261,,23300,0.533,-46.7,,bb
17,17,20250802-hormore-57,1087,1087,1,3.42,19592,,19600,0.449,-55.1,,bb
18,18,20250802-hormore-58,1090,1090,1,3.42,25100,,25100,0.575,-42.5,,bb
19,19,20250802-hormore-59,1092,1092,1,3.42,19946,,19900,0.457,-54.3,,bb
20,20,20250802-hormore-60,1093,1093,1,3.42,13636,,13600,0.312,-68.8,,bb
21,21,20250802-hormore-61,1094,1094,1,3.42,19722,,19700,0.452,-54.8,,bb
22,22,20250802-hormore-62,1095,1095,1,3.42,17643,,17600,0.404,-59.6,,bb
23,23,20250802-hormore-63,1096,1096,1,3.42,22136,,22100,0.507,-49.3,,bb
24,24,20250802-hormore-64,1097,1097,1,3.42,19964,,20000,0.457,-54.3,,bb
25,25,20250803-hormore-1,1098,1098,1,3.42,22219,,22200,0.509,-49.1,,bb
26,26,20250803-hormore-2,1099,1099,1,3.42,20584,,20600,0.471,-52.9,,bb
27,27,20250803-hormore-3,1100,1100,1,3.42,21498,,21500,0.492,-50.8,,bb
28,28,20250803-hormore-4,1102,1102,1,3.42,23553,,23600,0.539,-46.1,,bb
29,29,20250803-hormore-5,1105,1105,1,3.42,20924,,20900,0.479,-52.1,,bb
30,30,20250803-hormore-6,1106,1106,1,3.42,22427,,22400,0.514,-48.6,,bb
31,31,20250803-hormore-7,1107,1107,1,3.43,20203,,20200,0.463,-53.7,,bb
32,32,20250803-hormore-8,1108,1108,1,3.42,20717,,20700,0.474,-52.6,,bb
33,33,20250803-hormore-9,1109,1109,1,3.42,25568,,25600,0.585,-41.5,,bb
34,34,20250803-hormore-10,1111,1111,1,3.42,24431,,24400,0.559,-44.1,,bb
35,35,20250803-hormore-11,1112,1112,1,3.42,17261,,17300,0.395,-60.5,,bb
36,36,20250803-hormore-12,1113,1113,1,3.42,20898,,20900,0.479,-52.1,,bb
37,37,20250803-hormore-13,1116,1116,1,3.41,18122,,18100,0.415,-58.5,,bb
38,38,20250803-hormore-14,1118,1118,1,3.41,15548,,15500,0.356,-64.4,,bb
39,39,20250803-hormore-15,1124,1124,1,3.42,23170,,23200,0.531,-46.9,,bb
40,40,20250803-hormore-16,1125,1125,1,3.42,25525,,25500,0.584,-41.6,,bb
41,41,20250803-hormore-17,1134,1134,1,3.42,23082,,23100,0.529,-47.1,,bb
42,42,20250803-hormore-18,1135,1135,1,3.42,19885,,19900,0.455,-54.5,,bb
43,43,20250804-hormore-1,1137,1137,1,3.42,21338,,21300,0.489,-51.1,,bb
44,44,20250804-hormore-2,1138,1138,1,3.42,23015,,23000,0.527,-47.3,,bb
45,45,20250804-hormore-3,1141,1141,1,3.42,20967,,21000,0.48,-52,,bb
46,46,20250804-hormore-4,1142,1142,1,3.41,20312,,20300,0.465,-53.5,,bb
47,47,20250804-hormore-5,1143,1143,1,3.41,19946,,19900,0.457,-54.3,,bb
48,48,20250804-hormore-6,1144,1144,1,3.41,16884,,16900,0.387,-61.3,,bb
49,49,20250804-hormore-7,1146,1146,1,3.41,26363,,26400,0.604,-39.6,,bb
50,50,20250804-hormore-8,1038,1038,1,3.4,18449,,18400,0.422,-57.8,,bb
51,51,20250804-hormore-9,1149,1149,1,3.41,21217,,21200,0.486,-51.4,,bb
52,52,20250804-hormore-10,1154,1154,1,3.41,18717,,18700,0.429,-57.1,,bb
53,53,20250804-hormore-11,1156,1156,1,3.41,18621,,18600,0.426,-57.4,,bb
54,54,20250804-hormore-12,1162,1162,1,3.41,27303,,27300,0.625,-37.5,,bb
55,55,20250804-hormore-13,1165,1165,1,3.41,22345,,22300,0.512,-48.8,,bb
56,56,20250804-hormore-14,1166,1166,1,3.42,20965,,21000,0.48,-52,,bb
57,57,20250804-hormore-15,1167,1167,1,3.41,28952,,29000,0.663,-33.7,,bb
58,58,20250804-hormore-16,1168,1168,1,3.41,18862,,18900,0.432,-56.8,,bb
59,59,20250804-hormore-17,1169,1169,1,3.41,24965,,25000,0.572,-42.8,,bb
60,60,20250804-hormore-18,1170,1170,1,3.41,20732,,20700,0.475,-52.5,,bb
61,61,20250804-hormore-19,1172,1172,1,3.41,19778,,19800,0.453,-54.7,,bb
62,62,20250804-hormore-20,1173,1173,1,3.42,23743,,23700,0.544,-45.6,,bb
63,63,20250804-hormore-21,1175,1175,1,3.41,25598,,25600,0.586,-41.4,,bb
64,64,20250804-hormore-22,1177,1177,1,3.41,23977,,24000,0.549,-45.1,,bb
65,65,20250804-hormore-23,1178,1178,1,3.41,24541,,24500,0.562,-43.8,,bb
66,66,20250804-hormore-24,1180,1180,1,3.41,25295,,25300,0.579,-42.1,,bb
67,67,20250804-hormore-25,1181,1181,1,3.41,19307,,19300,0.442,-55.8,,bb
68,68,20250804-hormore-26,1182,1182,1,3.41,16496,,16500,0.378,-62.2,,bb
69,69,20250804-hormore-27,1185,1185,1,3.41,25142,,25100,0.576,-42.4,,bb
70,70,20250804-hormore-28,1188,1188,1,3.41,21033,,21000,0.482,-51.8,,bb
71,71,20250804-hormore-29,1189,1189,1,3.41,18534,,18500,0.424,-57.6,,bb
72,72,20250804-hormore-30,1190,1190,1,3.41,18127,,18100,0.415,-58.5,,bb
73,73,20250804-hormore-31,1195,1195,1,3.41,17651,,17700,0.404,-59.6,,bb
74,74,20250804-hormore-32,1196,1196,1,3.41,21093,,21100,0.483,-51.7,,bb
75,75,20250804-hormore-33,1202,1202,1,3.41,21153,,21200,0.484,-51.6,,bb
76,76,20250804-hormore-34,1205,1205,1,3.41,22573,,22600,0.517,-48.3,,bb
77,77,20250804-hormore-35,1206,1206,1,3.41,21573,,21600,0.494,-50.6,,bb
78,78,20250804-hormore-36,1207,1207,1,3.41,20245,,20200,0.464,-53.6,,bb
79,79,20250804-hormore-37,1208,1208,1,3.41,21924,,21900,0.502,-49.8,,bb
80,80,20250804-hormore-38,1209,1209,1,3.41,20884,,20900,0.478,-52.2,,bb
81,81,20250804-hormore-39,1210,1210,1,3.41,19215,,19200,0.44,-56,,bb
82,82,20250804-hormore-40,1212,1212,1,3.41,23761,,23800,0.544,-45.6,,bb
83,83,20250804-hormore-41,1214,1214,1,3.41,16351,,16400,0.374,-62.6,,bb
84,84,20250804-hormore-42,1216,1216,1,3.41,20345,,20300,0.466,-53.4,,bb
85,85,20250804-hormore-43,1217,1217,1,3.41,14029,,14000,0.321,-67.9,,bb
86,86,20250804-hormore-44,1218,1218,1,3.41,12495,,12500,0.286,-71.4,,bb
87,87,20250804-hormore-45,1221,1221,1,3.41,20648,,20600,0.473,-52.7,,bb
88,88,20250805-hormore-1,1222,1222,1,3.41,15074,,15100,0.345,-65.5,,bb
89,89,20250805-hormore-2,1223,1223,1,3.41,21120,,21100,0.484,-51.6,,bb
90,90,20250805-hormore-3,1224,1224,1,3.4,17082,,17100,0.391,-60.9,,bb
91,91,20250805-hormore-4,1226,1226,1,3.41,15401,,15400,0.353,-64.7,,bb
92,92,20250805-hormore-5,1227,1227,1,3.41,18544,,18500,0.425,-57.5,,bb
93,93,20250805-hormore-6,1228,1228,1,3.41,19560,,19600,0.448,-55.2,,bb
94,94,20250805-hormore-7,1231,1231,1,3.41,20512,,20500,0.47,-53,,bb
95,95,20250804-hormore-8,1038,1038,1,3.4,18449,,18400,0.422,-57.8,,bb
,,,,,,,,,,,,,
Compound 21:  Aldosterone-D4,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,1,3.02,38000,,38000,0.83,-17,Standard,bb
2,2,20250805-COL-05,s2,s2,1,3.01,49607,,49600,1.084,8.4,Standard,bb
3,3,20250805-COL-06,s3,s3,1,3.01,50879,,50900,1.111,11.1,Standard,bb
4,4,20250805-COL-07,s4,s4,1,3,46875,,46900,1.024,2.4,Standard,bb
5,5,20250805-COL-08,s5,s5,1,3,46864,,46900,1.024,2.4,Standard,bb
6,6,20250805-COL-09,s6,s6,1,3,46460,,46500,1.015,1.5,Standard,bb
7,7,20250805-COL-10,s7,s7,1,3.01,41792,,41800,0.913,-8.7,Standard,bb
8,8,20250805-COL-11,q1,q1,1,3.01,48655,,48700,1.063,6.3,QC,bb
9,9,20250805-COL-12,q2,q2,1,3.01,44763,,44800,0.978,-2.2,QC,bb
10,10,20250802-hormore-50,1075,1075,1,3,18425,,18400,0.402,-59.8,,bb
11,11,20250802-hormore-51,1076,1076,1,3,17194,,17200,0.376,-62.4,,bb
12,12,20250802-hormore-52,1077,1077,1,3,20449,,20400,0.447,-55.3,,bb
13,13,20250802-hormore-53,1079,1079,1,3,11359,,11400,0.248,-75.2,,bb
14,14,20250802-hormore-54,1080,1080,1,3,18176,,18200,0.397,-60.3,,bb
15,15,20250802-hormore-55,1083,1083,1,3,20356,,20400,0.445,-55.5,,bb
16,16,20250802-hormore-56,1084,1084,1,3,22217,,22200,0.485,-51.5,,bb
17,17,20250802-hormore-57,1087,1087,1,3,20364,,20400,0.445,-55.5,,bb
18,18,20250802-hormore-58,1090,1090,1,3,23403,,23400,0.511,-48.9,,bb
19,19,20250802-hormore-59,1092,1092,1,3,21014,,21000,0.459,-54.1,,bb
20,20,20250802-hormore-60,1093,1093,1,3,15946,,15900,0.348,-65.2,,bb
21,21,20250802-hormore-61,1094,1094,1,3,20170,,20200,0.441,-55.9,,bb
22,22,20250802-hormore-62,1095,1095,1,3,17927,,17900,0.392,-60.8,,bb
23,23,20250802-hormore-63,1096,1096,1,3,21839,,21800,0.477,-52.3,,bb
24,24,20250802-hormore-64,1097,1097,1,3,20296,,20300,0.443,-55.7,,bb
25,25,20250803-hormore-1,1098,1098,1,3,22941,,22900,0.501,-49.9,,bb
26,26,20250803-hormore-2,1099,1099,1,3,20267,,20300,0.443,-55.7,,bb
27,27,20250803-hormore-3,1100,1100,1,3,21850,,21800,0.477,-52.3,,bb
28,28,20250803-hormore-4,1102,1102,1,3,23019,,23000,0.503,-49.7,,bb
29,29,20250803-hormore-5,1105,1105,1,3,20597,,20600,0.45,-55,,bb
30,30,20250803-hormore-6,1106,1106,1,3,22417,,22400,0.49,-51,,bb
31,31,20250803-hormore-7,1107,1107,1,3,19675,,19700,0.43,-57,,bb
32,32,20250803-hormore-8,1108,1108,1,3,19960,,20000,0.436,-56.4,,bb
33,33,20250803-hormore-9,1109,1109,1,3,22718,,22700,0.496,-50.4,,bb
34,34,20250803-hormore-10,1111,1111,1,3,23680,,23700,0.517,-48.3,,bb
35,35,20250803-hormore-11,1112,1112,1,3,16294,,16300,0.356,-64.4,,bb
36,36,20250803-hormore-12,1113,1113,1,3,21882,,21900,0.478,-52.2,,bb
37,37,20250803-hormore-13,1116,1116,1,3,18804,,18800,0.411,-58.9,,bb
38,38,20250803-hormore-14,1118,1118,1,2.99,15068,,15100,0.329,-67.1,,bb
39,39,20250803-hormore-15,1124,1124,1,3,22956,,23000,0.501,-49.9,,bb
40,40,20250803-hormore-16,1125,1125,1,3,21883,,21900,0.478,-52.2,,bb
41,41,20250803-hormore-17,1134,1134,1,3,22915,,22900,0.501,-49.9,,bb
42,42,20250803-hormore-18,1135,1135,1,3,19223,,19200,0.42,-58,,bb
43,43,20250804-hormore-1,1137,1137,1,3,21577,,21600,0.471,-52.9,,bb
44,44,20250804-hormore-2,1138,1138,1,3,22081,,22100,0.482,-51.8,,bb
45,45,20250804-hormore-3,1141,1141,1,3,19056,,19100,0.416,-58.4,,bb
46,46,20250804-hormore-4,1142,1142,1,2.99,21400,,21400,0.467,-53.3,,bb
47,47,20250804-hormore-5,1143,1143,1,2.99,21019,,21000,0.459,-54.1,,bb
48,48,20250804-hormore-6,1144,1144,1,3,18209,,18200,0.398,-60.2,,bb
49,49,20250804-hormore-7,1146,1146,1,3,23765,,23800,0.519,-48.1,,bb
50,50,20250804-hormore-8,1038,1038,1,2.99,16982,,17000,0.371,-62.9,,bb
51,51,20250804-hormore-9,1149,1149,1,3,19645,,19600,0.429,-57.1,,bb
52,52,20250804-hormore-10,1154,1154,1,2.99,18875,,18900,0.412,-58.8,,bb
53,53,20250804-hormore-11,1156,1156,1,2.99,21666,,21700,0.473,-52.7,,bb
54,54,20250804-hormore-12,1162,1162,1,3,27468,,27500,0.6,-40,,bb
55,55,20250804-hormore-13,1165,1165,1,2.99,22001,,22000,0.481,-51.9,,bb
56,56,20250804-hormore-14,1166,1166,1,2.99,20505,,20500,0.448,-55.2,,bb
57,57,20250804-hormore-15,1167,1167,1,2.99,26681,,26700,0.583,-41.7,,bb
58,58,20250804-hormore-16,1168,1168,1,2.99,18487,,18500,0.404,-59.6,,bb
59,59,20250804-hormore-17,1169,1169,1,2.99,26201,,26200,0.572,-42.8,,bb
60,60,20250804-hormore-18,1170,1170,1,2.99,20471,,20500,0.447,-55.3,,bb
61,61,20250804-hormore-19,1172,1172,1,2.99,19157,,19200,0.418,-58.2,,bb
62,62,20250804-hormore-20,1173,1173,1,3,22476,,22500,0.491,-50.9,,bb
63,63,20250804-hormore-21,1175,1175,1,2.99,25576,,25600,0.559,-44.1,,bb
64,64,20250804-hormore-22,1177,1177,1,2.99,23691,,23700,0.517,-48.3,,bb
65,65,20250804-hormore-23,1178,1178,1,2.99,25527,,25500,0.558,-44.2,,bb
66,66,20250804-hormore-24,1180,1180,1,2.99,26516,,26500,0.579,-42.1,,bb
67,67,20250804-hormore-25,1181,1181,1,2.99,18489,,18500,0.404,-59.6,,bb
68,68,20250804-hormore-26,1182,1182,1,2.98,16528,,16500,0.361,-63.9,,bb
69,69,20250804-hormore-27,1185,1185,1,2.99,24872,,24900,0.543,-45.7,,bb
70,70,20250804-hormore-28,1188,1188,1,2.99,20428,,20400,0.446,-55.4,,bb
71,71,20250804-hormore-29,1189,1189,1,2.99,17890,,17900,0.391,-60.9,,bb
72,72,20250804-hormore-30,1190,1190,1,2.99,22236,,22200,0.486,-51.4,,bb
73,73,20250804-hormore-31,1195,1195,1,2.99,16488,,16500,0.36,-64,,bb
74,74,20250804-hormore-32,1196,1196,1,2.99,19441,,19400,0.425,-57.5,,bb
75,75,20250804-hormore-33,1202,1202,1,2.99,19581,,19600,0.428,-57.2,,bb
76,76,20250804-hormore-34,1205,1205,1,2.99,20761,,20800,0.453,-54.7,,bb
77,77,20250804-hormore-35,1206,1206,1,2.99,19594,,19600,0.428,-57.2,,bb
78,78,20250804-hormore-36,1207,1207,1,2.99,19536,,19500,0.427,-57.3,,bb
79,79,20250804-hormore-37,1208,1208,1,3,21181,,21200,0.463,-53.7,,bb
80,80,20250804-hormore-38,1209,1209,1,2.99,20219,,20200,0.442,-55.8,,bb
81,81,20250804-hormore-39,1210,1210,1,2.99,18045,,18000,0.394,-60.6,,bb
82,82,20250804-hormore-40,1212,1212,1,2.99,22777,,22800,0.498,-50.2,,bb
83,83,20250804-hormore-41,1214,1214,1,2.99,17375,,17400,0.38,-62,,bb
84,84,20250804-hormore-42,1216,1216,1,2.99,20427,,20400,0.446,-55.4,,bb
85,85,20250804-hormore-43,1217,1217,1,2.99,14348,,14300,0.313,-68.7,,bb
86,86,20250804-hormore-44,1218,1218,1,2.98,13378,,13400,0.292,-70.8,,bb
87,87,20250804-hormore-45,1221,1221,1,2.99,19562,,19600,0.427,-57.3,,bb
88,88,20250805-hormore-1,1222,1222,1,2.99,14824,,14800,0.324,-67.6,,bb
89,89,20250805-hormore-2,1223,1223,1,2.98,19288,,19300,0.421,-57.9,,bb
90,90,20250805-hormore-3,1224,1224,1,2.98,15839,,15800,0.346,-65.4,,bb
91,91,20250805-hormore-4,1226,1226,1,2.99,15501,,15500,0.339,-66.1,,bb
92,92,20250805-hormore-5,1227,1227,1,2.99,18375,,18400,0.401,-59.9,,bb
93,93,20250805-hormore-6,1228,1228,1,2.99,18126,,18100,0.396,-60.4,,bb
