Quantify Compound Summary Report ,,,,,,,,,,,,,
,,,,,,,,,,,,,
Printed Thu Aug 07 17:38:27 2025,,,,,,,,,,,,,
,,,,,,,,,,,,,
Compound 1:  Melatonin,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
27,27,20250803-hormore-3,1100,1100,1,7.15,15660,,15700,0.507,-49.3,,bb
28,28,20250803-hormore-4,1102,1102,1,7.15,15002,,15000,0.485,-51.5,,bb
29,29,20250803-hormore-5,1105,1105,1,7.15,14894,,14900,0.482,-51.8,,bb
30,30,20250803-hormore-6,1106,1106,1,7.15,15245,,15200,0.493,-50.7,,bb
31,31,20250803-hormore-7,1107,1107,1,7.16,13813,,13800,0.447,-55.3,,bb
32,32,20250803-hormore-8,1108,1108,1,7.15,14282,,14300,0.462,-53.8,,bb
33,33,20250803-hormore-9,1109,1109,1,7.15,15624,,15600,0.505,-49.5,,bb
34,34,20250803-hormore-10,1111,1111,1,7.15,14685,,14700,0.475,-52.5,,bb
35,35,20250803-hormore-11,1112,1112,1,7.15,13179,,13200,0.426,-57.4,,bb
36,36,20250803-hormore-12,1113,1113,1,7.15,14324,,14300,0.463,-53.7,,bb
37,37,20250803-hormore-13,1116,1116,1,7.15,14473,,14500,0.468,-53.2,,bb
38,38,20250803-hormore-14,1118,1118,1,7.15,12529,,12500,0.405,-59.5,,bb
39,39,20250803-hormore-15,1124,1124,1,7.15,14165,,14200,0.458,-54.2,,bb
40,40,20250803-hormore-16,1125,1125,1,7.15,13522,,13500,0.437,-56.3,,bb
41,41,20250803-hormore-17,1134,1134,1,7.15,12885,,12900,0.417,-58.3,,bb
42,42,20250803-hormore-18,1135,1135,1,7.15,16224,,16200,0.525,-47.5,,bb
43,43,20250804-hormore-1,1137,1137,1,7.15,16521,,16500,0.534,-46.6,,bb
44,44,20250804-hormore-2,1138,1138,1,7.15,14221,,14200,0.46,-54,,bb
45,45,20250804-hormore-3,1141,1141,1,7.15,16449,,16400,0.532,-46.8,,bb
46,46,20250804-hormore-4,1142,1142,1,7.15,12982,,13000,0.42,-58,,bb
47,47,20250804-hormore-5,1143,1143,1,7.15,16218,,16200,0.525,-47.5,,bb
48,48,20250804-hormore-6,1144,1144,1,7.15,15207,,15200,0.492,-50.8,,bb
49,49,20250804-hormore-7,1146,1146,1,7.14,16016,,16000,0.518,-48.2,,bb
50,50,20250804-hormore-8,1038,1038,1,7.14,15167,,15200,0.491,-50.9,,bb
51,51,20250804-hormore-9,1149,1149,1,7.15,14665,,14700,0.474,-52.6,,bb
52,52,20250804-hormore-10,1154,1154,1,7.15,15209,,15200,0.492,-50.8,,bb
53,53,20250804-hormore-11,1156,1156,1,7.15,18559,,18600,0.6,-40,,bb
54,54,20250804-hormore-12,1162,1162,1,7.15,18226,,18200,0.59,-41,,bb
55,55,20250804-hormore-13,1165,1165,1,7.15,15003,,15000,0.485,-51.5,,bb
56,56,20250804-hormore-14,1166,1166,1,7.15,15922,,15900,0.515,-48.5,,bb
57,57,20250804-hormore-15,1167,1167,1,7.15,16612,,16600,0.537,-46.3,,bb
58,58,20250804-hormore-16,1168,1168,1,7.15,17261,,17300,0.558,-44.2,,bb
59,59,20250804-hormore-17,1169,1169,1,7.15,18645,,18600,0.603,-39.7,,bb
60,60,20250804-hormore-18,1170,1170,1,7.15,16740,,16700,0.542,-45.8,,bb
61,61,20250804-hormore-19,1172,1172,1,7.15,16702,,16700,0.54,-46,,bb
62,62,20250804-hormore-20,1173,1173,1,7.15,16370,,16400,0.53,-47,,bb
63,63,20250804-hormore-21,1175,1175,1,7.14,15308,,15300,0.495,-50.5,,bb
64,64,20250804-hormore-22,1177,1177,1,7.14,16359,,16400,0.529,-47.1,,bb
65,65,20250804-hormore-23,1178,1178,1,7.15,17143,,17100,0.555,-44.5,,bb
66,66,20250804-hormore-24,1180,1180,1,7.15,18545,,18500,0.6,-40,,bb
67,67,20250804-hormore-25,1181,1181,1,7.14,16919,,16900,0.547,-45.3,,bb
68,68,20250804-hormore-26,1182,1182,1,7.14,16219,,16200,0.525,-47.5,,bb
69,69,20250804-hormore-27,1185,1185,1,7.15,17053,,17100,0.552,-44.8,,bb
70,70,20250804-hormore-28,1188,1188,1,7.14,13248,,13200,0.429,-57.1,,bb
71,71,20250804-hormore-29,1189,1189,1,7.14,17224,,17200,0.557,-44.3,,bb
72,72,20250804-hormore-30,1190,1190,1,7.15,16120,,16100,0.521,-47.9,,bb
73,73,20250804-hormore-31,1195,1195,1,7.14,12985,,13000,0.42,-58,,bb
74,74,20250804-hormore-32,1196,1196,1,7.15,12979,,13000,0.42,-58,,bb
75,75,20250804-hormore-33,1202,1202,1,7.15,16200,,16200,0.524,-47.6,,bb
76,76,20250804-hormore-34,1205,1205,1,7.15,15585,,15600,0.504,-49.6,,bb
77,77,20250804-hormore-35,1206,1206,1,7.14,15678,,15700,0.507,-49.3,,bb
78,78,20250804-hormore-36,1207,1207,1,7.14,14130,,14100,0.457,-54.3,,bb
79,79,20250804-hormore-37,1208,1208,1,7.14,18408,,18400,0.595,-40.5,,bb
80,80,20250804-hormore-38,1209,1209,1,7.15,15985,,16000,0.517,-48.3,,bb
81,81,20250804-hormore-39,1210,1210,1,7.14,16071,,16100,0.52,-48,,bb
82,82,20250804-hormore-40,1212,1212,1,7.14,16457,,16500,0.532,-46.8,,bb
83,83,20250804-hormore-41,1214,1214,1,7.14,14029,,14000,0.454,-54.6,,bb
84,84,20250804-hormore-42,1216,1216,1,7.14,12480,,12500,0.404,-59.6,,bb
85,85,20250804-hormore-43,1217,1217,1,7.14,16197,,16200,0.524,-47.6,,bb
86,86,20250804-hormore-44,1218,1218,1,7.14,16177,,16200,0.523,-47.7,,bb
87,87,20250804-hormore-45,1221,1221,1,7.15,15264,,15300,0.494,-50.6,,bb
88,88,20250805-hormore-1,1222,1222,1,7.15,19265,,19300,0.623,-37.7,,bb
89,89,20250805-hormore-2,1223,1223,1,7.14,15762,,15800,0.51,-49,,bb
90,90,20250805-hormore-3,1224,1224,1,7.14,12996,,13000,0.42,-58,,bb
91,91,20250805-hormore-4,1226,1226,1,7.14,14053,,14100,0.455,-54.5,,bb
92,92,20250805-hormore-5,1227,1227,1,7.14,14034,,14000,0.454,-54.6,,bb
93,93,20250805-hormore-6,1228,1228,1,7.14,15570,,15600,0.504,-49.6,,bb
94,94,20250805-hormore-7,1231,1231,1,7.13,15528,,15500,0.502,-49.8,,bb
95,95,20250804-hormore-8,1038,1038,1,7.14,15167,,15200,0.491,-50.9,,bb
,,,,,,,,,,,,,
Compound 20:  Androstenedione-C3,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,1,5.5,90508,,90500,0.838,-16.2,Standard,bb
2,2,20250805-COL-05,s2,s2,1,5.49,109972,,110000,1.019,1.9,Standard,bb
3,3,20250805-COL-06,s3,s3,1,5.49,109023,,109000,1.01,1,Standard,bb
4,4,20250805-COL-07,s4,s4,1,5.48,112567,,113000,1.043,4.3,Standard,bb
5,5,20250805-COL-08,s5,s5,1,5.48,114179,,114000,1.058,5.8,Standard,bb
6,6,20250805-COL-09,s6,s6,1,5.49,111103,,111000,1.029,2.9,Standard,bb
7,7,20250805-COL-10,s7,s7,1,5.49,108238,,108000,1.003,0.3,Standard,bb
8,8,20250805-COL-11,q1,q1,1,5.49,117449,,117000,1.088,8.8,QC,bb
9,9,20250805-COL-12,q2,q2,1,5.49,104765,,105000,0.971,-2.9,QC,bb
10,10,20250802-hormore-50,1075,1075,1,5.49,1030,,1030,0.01,-99,,bb
11,11,20250802-hormore-51,1076,1076,1,5.49,4043,,4040,0.037,-96.3,,bb
12,12,20250802-hormore-52,1077,1077,1,5.48,6905,,6900,0.064,-93.6,,bb
13,13,20250802-hormore-53,1079,1079,1,5.48,6397,,6400,0.059,-94.1,,bb
14,14,20250802-hormore-54,1080,1080,1,5.48,10861,,10900,0.101,-89.9,,bb
15,15,20250802-hormore-55,1083,1083,1,5.49,15033,,15000,0.139,-86.1,,bb
16,16,20250802-hormore-56,1084,1084,1,5.48,23047,,23000,0.214,-78.6,,bb
17,17,20250802-hormore-57,1087,1087,1,5.48,20964,,21000,0.194,-80.6,,bb
18,18,20250802-hormore-58,1090,1090,1,5.48,21889,,21900,0.203,-79.7,,bb
19,19,20250802-hormore-59,1092,1092,1,5.48,16895,,16900,0.157,-84.3,,bb
20,20,20250802-hormore-60,1093,1093,1,5.48,12640,,12600,0.117,-88.3,,bb
21,21,20250802-hormore-61,1094,1094,1,5.48,17289,,17300,0.16,-84,,bb
22,22,20250802-hormore-62,1095,1095,1,5.48,16202,,16200,0.15,-85,,bb
23,23,20250802-hormore-63,1096,1096,1,5.48,20299,,20300,0.188,-81.2,,bb
24,24,20250802-hormore-64,1097,1097,1,5.48,18481,,18500,0.171,-82.9,,bb
25,25,20250803-hormore-1,1098,1098,1,5.48,22265,,22300,0.206,-79.4,,bb
26,26,20250803-hormore-2,1099,1099,1,5.48,18126,,18100,0.168,-83.2,,bb
27,27,20250803-hormore-3,1100,1100,1,5.48,27991,,28000,0.259,-74.1,,bb
28,28,20250803-hormore-4,1102,1102,1,5.48,31004,,31000,0.287,-71.3,,bb
29,29,20250803-hormore-5,1105,1105,1,5.48,17049,,17000,0.158,-84.2,,bb
30,30,20250803-hormore-6,1106,1106,1,5.48,47614,,47600,0.441,-55.9,,bb
31,31,20250803-hormore-7,1107,1107,1,5.48,21468,,21500,0.199,-80.1,,bb
32,32,20250803-hormore-8,1108,1108,1,5.48,20888,,20900,0.194,-80.6,,bb
33,33,20250803-hormore-9,1109,1109,1,5.48,30542,,30500,0.283,-71.7,,bb
34,34,20250803-hormore-10,1111,1111,1,5.48,47973,,48000,0.444,-55.6,,bb
35,35,20250803-hormore-11,1112,1112,1,5.49,13149,,13100,0.122,-87.8,,bb
36,36,20250803-hormore-12,1113,1113,1,5.48,20786,,20800,0.193,-80.7,,bb
37,37,20250803-hormore-13,1116,1116,1,5.48,16476,,16500,0.153,-84.7,,bb
38,38,20250803-hormore-14,1118,1118,1,5.48,33832,,33800,0.313,-68.7,,bb
39,39,20250803-hormore-15,1124,1124,1,5.48,23494,,23500,0.218,-78.2,,bb
40,40,20250803-hormore-16,1125,1125,1,5.48,46016,,46000,0.426,-57.4,,bb
41,41,20250803-hormore-17,1134,1134,1,5.48,30316,,30300,0.281,-71.9,,bb
42,42,20250803-hormore-18,1135,1135,1,5.48,18780,,18800,0.174,-82.6,,bb
43,43,20250804-hormore-1,1137,1137,1,5.48,23876,,23900,0.221,-77.9,,bb
44,44,20250804-hormore-2,1138,1138,1,5.48,19766,,19800,0.183,-81.7,,bb
45,45,20250804-hormore-3,1141,1141,1,5.48,20416,,20400,0.189,-81.1,,bb
46,46,20250804-hormore-4,1142,1142,1,5.48,19009,,19000,0.176,-82.4,,bb
47,47,20250804-hormore-5,1143,1143,1,5.48,16808,,16800,0.156,-84.4,,bb
48,48,20250804-hormore-6,1144,1144,1,5.48,32169,,32200,0.298,-70.2,,bb
49,49,20250804-hormore-7,1146,1146,1,5.47,41960,,42000,0.389,-61.1,,bb
50,50,20250804-hormore-8,1038,1038,1,5.46,35360,,35400,0.328,-67.2,,bb
51,51,20250804-hormore-9,1149,1149,1,5.48,28814,,28800,0.267,-73.3,,bb
52,52,20250804-hormore-10,1154,1154,1,5.48,19192,,19200,0.178,-82.2,,bb
53,53,20250804-hormore-11,1156,1156,1,5.47,51164,,51200,0.474,-52.6,,bb
54,54,20250804-hormore-12,1162,1162,1,5.48,27851,,27900,0.258,-74.2,,bb
55,55,20250804-hormore-13,1165,1165,1,5.48,27600,,27600,0.256,-74.4,,bb
56,56,20250804-hormore-14,1166,1166,1,5.48,20141,,20100,0.187,-81.3,,bb
57,57,20250804-hormore-15,1167,1167,1,5.47,36239,,36200,0.336,-66.4,,bb
58,58,20250804-hormore-16,1168,1168,1,5.48,20316,,20300,0.188,-81.2,,bb
59,59,20250804-hormore-17,1169,1169,1,5.47,28403,,28400,0.263,-73.7,,bb
60,60,20250804-hormore-18,1170,1170,1,5.48,15432,,15400,0.143,-85.7,,bb
61,61,20250804-hormore-19,1172,1172,1,5.48,20777,,20800,0.192,-80.8,,bb
62,62,20250804-hormore-20,1173,1173,1,5.48,47824,,47800,0.443,-55.7,,bb
63,63,20250804-hormore-21,1175,1175,1,5.47,39701,,39700,0.368,-63.2,,bb
64,64,20250804-hormore-22,1177,1177,1,5.47,24222,,24200,0.224,-77.6,,bb
65,65,20250804-hormore-23,1178,1178,1,5.48,33324,,33300,0.309,-69.1,,bb
66,66,20250804-hormore-24,1180,1180,1,5.47,26008,,26000,0.241,-75.9,,bb
67,67,20250804-hormore-25,1181,1181,1,5.47,17055,,17100,0.158,-84.2,,bb
68,68,20250804-hormore-26,1182,1182,1,5.46,25535,,25500,0.237,-76.3,,bb
69,69,20250804-hormore-27,1185,1185,1,5.47,33798,,33800,0.313,-68.7,,bb
70,70,20250804-hormore-28,1188,1188,1,5.47,17699,,17700,0.164,-83.6,,bb
71,71,20250804-hormore-29,1189,1189,1,5.47,16945,,16900,0.157,-84.3,,bb
72,72,20250804-hormore-30,1190,1190,1,5.47,25977,,26000,0.241,-75.9,,bb
73,73,20250804-hormore-31,1195,1195,1,5.47,15119,,15100,0.14,-86,,bb
74,74,20250804-hormore-32,1196,1196,1,5.47,22607,,22600,0.209,-79.1,,bb
75,75,20250804-hormore-33,1202,1202,1,5.48,22977,,23000,0.213,-78.7,,bb
76,76,20250804-hormore-34,1205,1205,1,5.48,24520,,24500,0.227,-77.3,,bb
77,77,20250804-hormore-35,1206,1206,1,5.47,20068,,20100,0.186,-81.4,,bb
78,78,20250804-hormore-36,1207,1207,1,5.47,17251,,17300,0.16,-84,,bb
79,79,20250804-hormore-37,1208,1208,1,5.47,27278,,27300,0.253,-74.7,,bb
80,80,20250804-hormore-38,1209,1209,1,5.47,31409,,31400,0.291,-70.9,,bb
81,81,20250804-hormore-39,1210,1210,1,5.47,22615,,22600,0.21,-79,,bb
82,82,20250804-hormore-40,1212,1212,1,5.47,24562,,24600,0.228,-77.2,,bb
83,83,20250804-hormore-41,1214,1214,1,5.47,14077,,14100,0.13,-87,,bb
84,84,20250804-hormore-42,1216,1216,1,5.48,32312,,32300,0.299,-70.1,,bb
85,85,20250804-hormore-43,1217,1217,1,5.47,15472,,15500,0.143,-85.7,,bb
86,86,20250804-hormore-44,1218,1218,1,5.47,25633,,25600,0.237,-76.3,,bb
87,87,20250804-hormore-45,1221,1221,1,5.46,26695,,26700,0.247,-75.3,,bb
88,88,20250805-hormore-1,1222,1222,1,5.47,21735,,21700,0.201,-79.9,,bb
89,89,20250805-hormore-2,1223,1223,1,5.47,27026,,27000,0.25,-75,,bb
90,90,20250805-hormore-3,1224,1224,1,5.47,15595,,15600,0.144,-85.6,,bb
91,91,20250805-hormore-4,1226,1226,1,5.47,17407,,17400,0.161,-83.9,,bb
92,92,20250805-hormore-5,1227,1227,1,5.47,16172,,16200,0.15,-85,,bb
93,93,20250805-hormore-6,1228,1228,1,5.47,15983,,16000,0.148,-85.2,,bb
94,94,20250805-hormore-7,1231,1231,1,5.46,20655,,20700,0.191,-80.9,,bb
95,95,20250804-hormore-8,1038,1038,1,5.46,35360,,35400,0.328,-67.2,,bb
,,,,,,,,,,,,,
Compound 21:  Epitestosterone-D5,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,1,6.6,12750,,12700,0.85,-15,Standard,bb
2,2,20250805-COL-05,s2,s2,1,6.6,13389,,13400,0.893,-10.7,Standard,bb
3,3,20250805-COL-06,s3,s3,1,6.59,15576,,15600,1.039,3.9,Standard,bb
4,4,20250805-COL-07,s4,s4,1,6.59,16669,,16700,1.112,11.2,Standard,bb
5,5,20250805-COL-08,s5,s5,1,6.6,16584,,16600,1.106,10.6,Standard,bb
6,6,20250805-COL-09,s6,s6,1,6.6,15745,,15700,1.05,5,Standard,bb
7,7,20250805-COL-10,s7,s7,1,6.6,14226,,14200,0.949,-5.1,Standard,bb
8,8,20250805-COL-11,q1,q1,1,6.6,16205,,16200,1.081,8.1,QC,bb
9,9,20250805-COL-12,q2,q2,1,6.6,14838,,14800,0.99,-1,QC,bb
10,10,20250802-hormore-50,1075,1075,1,6.59,6742,,6740,0.45,-55,,bb
11,11,20250802-hormore-51,1076,1076,1,6.59,7586,,7590,0.506,-49.4,,bb
12,12,20250802-hormore-52,1077,1077,1,6.59,7641,,7640,0.51,-49,,bb
13,13,20250802-hormore-53,1079,1079,1,6.59,8211,,8210,0.548,-45.2,,bb
14,14,20250802-hormore-54,1080,1080,1,6.59,9076,,9080,0.605,-39.5,,bb
15,15,20250802-hormore-55,1083,1083,1,6.6,7564,,7560,0.505,-49.5,,bb
16,16,20250802-hormore-56,1084,1084,1,6.59,9015,,9010,0.601,-39.9,,bb
17,17,20250802-hormore-57,1087,1087,1,6.6,11126,,11100,0.742,-25.8,,bb
18,18,20250802-hormore-58,1090,1090,1,6.58,8656,,8660,0.577,-42.3,,bb
19,19,20250802-hormore-59,1092,1092,1,6.59,9330,,9330,0.622,-37.8,,bb
20,20,20250802-hormore-60,1093,1093,1,6.59,8736,,8740,0.583,-41.7,,bb
21,21,20250802-hormore-61,1094,1094,1,6.59,8415,,8420,0.561,-43.9,,bb
22,22,20250802-hormore-62,1095,1095,1,6.59,8880,,8880,0.592,-40.8,,bb
23,23,20250802-hormore-63,1096,1096,1,6.59,9327,,9330,0.622,-37.8,,bb
24,24,20250802-hormore-64,1097,1097,1,6.59,10306,,10300,0.687,-31.3,,bb
25,25,20250803-hormore-1,1098,1098,1,6.59,10279,,10300,0.686,-31.4,,bb
26,26,20250803-hormore-2,1099,1099,1,6.59,9012,,9010,0.601,-39.9,,bb
27,27,20250803-hormore-3,1100,1100,1,6.59,9328,,9330,0.622,-37.8,,bb
28,28,20250803-hormore-4,1102,1102,1,6.59,10502,,10500,0.701,-29.9,,bb
29,29,20250803-hormore-5,1105,1105,1,6.59,7856,,7860,0.524,-47.6,,bb
30,30,20250803-hormore-6,1106,1106,1,6.59,10420,,10400,0.695,-30.5,,bb
31,31,20250803-hormore-7,1107,1107,1,6.59,9596,,9600,0.64,-36,,bb
32,32,20250803-hormore-8,1108,1108,1,6.59,9293,,9290,0.62,-38,,bb
33,33,20250803-hormore-9,1109,1109,1,6.59,10363,,10400,0.691,-30.9,,bb
34,34,20250803-hormore-10,1111,1111,1,6.59,11017,,11000,0.735,-26.5,,bb
35,35,20250803-hormore-11,1112,1112,1,6.59,9214,,9210,0.615,-38.5,,bb
36,36,20250803-hormore-12,1113,1113,1,6.58,10051,,10100,0.67,-33,,bb
37,37,20250803-hormore-13,1116,1116,1,6.58,8749,,8750,0.584,-41.6,,bb
38,38,20250803-hormore-14,1118,1118,1,6.59,9274,,9270,0.619,-38.1,,bb
39,39,20250803-hormore-15,1124,1124,1,6.58,9974,,9970,0.665,-33.5,,bb
40,40,20250803-hormore-16,1125,1125,1,6.58,10628,,10600,0.709,-29.1,,bb
41,41,20250803-hormore-17,1134,1134,1,6.59,12125,,12100,0.809,-19.1,,bb
42,42,20250803-hormore-18,1135,1135,1,6.59,10359,,10400,0.691,-30.9,,bb
43,43,20250804-hormore-1,1137,1137,1,6.59,10296,,10300,0.687,-31.3,,bb
44,44,20250804-hormore-2,1138,1138,1,6.59,10166,,10200,0.678,-32.2,,bb
45,45,20250804-hormore-3,1141,1141,1,6.58,10861,,10900,0.724,-27.6,,bb
46,46,20250804-hormore-4,1142,1142,1,6.58,8935,,8940,0.596,-40.4,,bb
47,47,20250804-hormore-5,1143,1143,1,6.58,9180,,9180,0.612,-38.8,,bb
48,48,20250804-hormore-6,1144,1144,1,6.58,9890,,9890,0.66,-34,,bb
49,49,20250804-hormore-7,1146,1146,1,6.58,12268,,12300,0.818,-18.2,,bb
50,50,20250804-hormore-8,1038,1038,1,6.57,10426,,10400,0.695,-30.5,,bb
51,51,20250804-hormore-9,1149,1149,1,6.58,9410,,9410,0.628,-37.2,,bb
52,52,20250804-hormore-10,1154,1154,1,6.58,9567,,9570,0.638,-36.2,,bb
53,53,20250804-hormore-11,1156,1156,1,6.58,11257,,11300,0.751,-24.9,,bb
54,54,20250804-hormore-12,1162,1162,1,6.58,10585,,10600,0.706,-29.4,,bb
55,55,20250804-hormore-13,1165,1165,1,6.58,10689,,10700,0.713,-28.7,,bb
56,56,20250804-hormore-14,1166,1166,1,6.58,11337,,11300,0.756,-24.4,,bb
57,57,20250804-hormore-15,1167,1167,1,6.58,10307,,10300,0.688,-31.2,,bb
58,58,20250804-hormore-16,1168,1168,1,6.58,9689,,9690,0.646,-35.4,,bb
59,59,20250804-hormore-17,1169,1169,1,6.58,10280,,10300,0.686,-31.4,,bb
60,60,20250804-hormore-18,1170,1170,1,6.58,10611,,10600,0.708,-29.2,,bb
61,61,20250804-hormore-19,1172,1172,1,6.58,10497,,10500,0.7,-30,,bb
62,62,20250804-hormore-20,1173,1173,1,6.59,10833,,10800,0.723,-27.7,,bb
63,63,20250804-hormore-21,1175,1175,1,6.58,12160,,12200,0.811,-18.9,,bb
64,64,20250804-hormore-22,1177,1177,1,6.58,10073,,10100,0.672,-32.8,,bb
65,65,20250804-hormore-23,1178,1178,1,6.58,10695,,10700,0.713,-28.7,,bb
66,66,20250804-hormore-24,1180,1180,1,6.58,9211,,9210,0.614,-38.6,,bb
67,67,20250804-hormore-25,1181,1181,1,6.58,8985,,8980,0.599,-40.1,,bb
68,68,20250804-hormore-26,1182,1182,1,6.58,10324,,10300,0.689,-31.1,,bb
69,69,20250804-hormore-27,1185,1185,1,6.58,12725,,12700,0.849,-15.1,,bb
70,70,20250804-hormore-28,1188,1188,1,6.58,8927,,8930,0.595,-40.5,,bb
71,71,20250804-hormore-29,1189,1189,1,6.58,10078,,10100,0.672,-32.8,,bb
72,72,20250804-hormore-30,1190,1190,1,6.58,10796,,10800,0.72,-28,,bb
73,73,20250804-hormore-31,1195,1195,1,6.58,9585,,9580,0.639,-36.1,,bb
74,74,20250804-hormore-32,1196,1196,1,6.58,10214,,10200,0.681,-31.9,,bb
75,75,20250804-hormore-33,1202,1202,1,6.58,9122,,9120,0.609,-39.1,,bb
76,76,20250804-hormore-34,1205,1205,1,6.58,9482,,9480,0.632,-36.8,,bb
77,77,20250804-hormore-35,1206,1206,1,6.58,8658,,8660,0.578,-42.2,,bb
78,78,20250804-hormore-36,1207,1207,1,6.58,7801,,7800,0.52,-48,,bb
79,79,20250804-hormore-37,1208,1208,1,6.58,12043,,12000,0.803,-19.7,,bb
80,80,20250804-hormore-38,1209,1209,1,6.58,10718,,10700,0.715,-28.5,,bb
81,81,20250804-hormore-39,1210,1210,1,6.58,8491,,8490,0.566,-43.4,,bb
82,82,20250804-hormore-40,1212,1212,1,6.58,10464,,10500,0.698,-30.2,,bb
83,83,20250804-hormore-41,1214,1214,1,6.58,9529,,9530,0.636,-36.4,,bb
84,84,20250804-hormore-42,1216,1216,1,6.58,9907,,9910,0.661,-33.9,,bb
85,85,20250804-hormore-43,1217,1217,1,6.57,11062,,11100,0.738,-26.2,,bb
86,86,20250804-hormore-44,1218,1218,1,6.58,8197,,8200,0.547,-45.3,,bb
87,87,20250804-hormore-45,1221,1221,1,6.58,8385,,8380,0.559,-44.1,,bb
88,88,20250805-hormore-1,1222,1222,1,6.58,11405,,11400,0.761,-23.9,,bb
89,89,20250805-hormore-2,1223,1223,1,6.57,10197,,10200,0.68,-32,,bb
90,90,20250805-hormore-3,1224,1224,1,6.57,10142,,10100,0.676,-32.4,,bb
91,91,20250805-hormore-4,1226,1226,1,6.57,12289,,12300,0.82,-18,,bb
92,92,20250805-hormore-5,1227,1227,1,6.57,10130,,10100,0.676,-32.4,,bb
93,93,20250805-hormore-6,1228,1228,1,6.58,8522,,8520,0.568,-43.2,,bb
94,94,20250805-hormore-7,1231,1231,1,6.57,9328,,9330,0.622,-37.8,,bb
95,95,20250804-hormore-8,1038,1038,1,6.57,10426,,10400,0.695,-30.5,,bb
,,,,,,,,,,,,,
Compound 22:  Testosterone-C3,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,1,5.95,125567,,126000,0.805,-19.5,Standard,bb
2,2,20250805-COL-05,s2,s2,1,5.94,154305,,154000,0.989,-1.1,Standard,bb
3,3,20250805-COL-06,s3,s3,1,5.94,160023,,160000,1.026,2.6,Standard,bb
4,4,20250805-COL-07,s4,s4,1,5.94,159674,,160000,1.024,2.4,Standard,bb
5,5,20250805-COL-08,s5,s5,1,5.94,168154,,168000,1.078,7.8,Standard,bb
6,6,20250805-COL-09,s6,s6,1,5.95,163306,,163000,1.047,4.7,Standard,bb
7,7,20250805-COL-10,s7,s7,1,5.94,160573,,161000,1.03,3,Standard,bb
8,8,20250805-COL-11,q1,q1,1,5.94,170126,,170000,1.091,9.1,QC,bb
9,9,20250805-COL-12,q2,q2,1,5.94,154936,,155000,0.994,-0.6,QC,bb
10,10,20250802-hormore-50,1075,1075,1,5.94,68614,,68600,0.44,-56,,bb
11,11,20250802-hormore-51,1076,1076,1,5.94,68964,,69000,0.442,-55.8,,bb
12,12,20250802-hormore-52,1077,1077,1,5.94,114522,,115000,0.734,-26.6,,bb
13,13,20250802-hormore-53,1079,1079,1,5.94,96859,,96900,0.621,-37.9,,bb
14,14,20250802-hormore-54,1080,1080,1,5.93,72550,,72600,0.465,-53.5,,bb
15,15,20250802-hormore-55,1083,1083,1,5.94,150974,,151000,0.968,-3.2,,bb
16,16,20250802-hormore-56,1084,1084,1,5.94,145922,,146000,0.936,-6.4,,bb
17,17,20250802-hormore-57,1087,1087,1,5.92,44290,,44300,0.284,-71.6,,bb
18,18,20250802-hormore-58,1090,1090,1,5.94,173444,,173000,1.112,11.2,,bb
19,19,20250802-hormore-59,1092,1092,1,5.94,144296,,144000,0.925,-7.5,,bb
20,20,20250802-hormore-60,1093,1093,1,5.93,69281,,69300,0.444,-55.6,,bb
21,21,20250802-hormore-61,1094,1094,1,5.94,155533,,156000,0.997,-0.3,,bb
22,22,20250802-hormore-62,1095,1095,1,5.93,92534,,92500,0.593,-40.7,,bb
23,23,20250802-hormore-63,1096,1096,1,5.93,151511,,152000,0.972,-2.8,,bb
24,24,20250802-hormore-64,1097,1097,1,5.93,164984,,165000,1.058,5.8,,bb
25,25,20250803-hormore-1,1098,1098,1,5.92,74169,,74200,0.476,-52.4,,bb
26,26,20250803-hormore-2,1099,1099,1,5.93,161813,,162000,1.038,3.8,,bb
27,27,20250803-hormore-3,1100,1100,1,5.93,162996,,163000,1.045,4.5,,bb
28,28,20250803-hormore-4,1102,1102,1,5.93,183795,,184000,1.179,17.9,,bb
29,29,20250803-hormore-5,1105,1105,1,5.93,143289,,143000,0.919,-8.1,,bb
30,30,20250803-hormore-6,1106,1106,1,5.94,145620,,146000,0.934,-6.6,,bb
31,31,20250803-hormore-7,1107,1107,1,5.93,70685,,70700,0.453,-54.7,,bb
32,32,20250803-hormore-8,1108,1108,1,5.94,164177,,164000,1.053,5.3,,bb
33,33,20250803-hormore-9,1109,1109,1,5.94,165520,,166000,1.061,6.1,,bb
34,34,20250803-hormore-10,1111,1111,1,5.93,144598,,145000,0.927,-7.3,,bb
35,35,20250803-hormore-11,1112,1112,1,5.94,153859,,154000,0.987,-1.3,,bb
